id,transaction_id,version,date,raw_description,amount,vendor_id,service_id,city,state,country,is_expense,gl_code,confidence,method,rule_id,reasoning,review_status,reviewed_by,reviewed_at,source_file,created_at,upload_batch
3369,UPL-302,1,2025-09-12,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,42.25,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3370,UPL-303,1,2025-09-12,EL RANCHERO MEXICAN LOGANVILLE          GA,83.21,ELRANCHER,ELRANCHER,Loganville,GA,US,t,6170,High,Rule Match,176,"Deterministic match: Rule R-176 | vendor=ELRANCHER | → GL 6170

Rule Justification: The one historical El Ranchero Mexican transaction (UPL-087, $83.21) is classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3371,UPL-304,1,2025-09-10,APEX SOFTWARE APEX S210-6996666         TX,185.00,APEXSW,APEXSW,,TX,US,t,6200,High,Rule Match,156,"Deterministic match: Rule R-156 | vendor=APEXSW | → GL 6200

Rule Justification: Both historical Apex Software transactions are classified as GL 6200 (Computer Internet & Software). Apex Software provides agency management software.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3372,UPL-305,1,2025-09-10,APEX SOFTWARE APEX S210-6996666         TX,315.00,APEXSW,APEXSW,,TX,US,t,6200,High,Rule Match,156,"Deterministic match: Rule R-156 | vendor=APEXSW | → GL 6200

Rule Justification: Both historical Apex Software transactions are classified as GL 6200 (Computer Internet & Software). Apex Software provides agency management software.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3373,UPL-306,1,2025-09-10,WALMART.COM         WALMART.COM         AR,171.39,WALMART,WLMRT-COM,,AR,US,t,6160,High,Rule Match,131,"Deterministic match: Rule R-131 | vendor=WALMART | → GL 6160

Rule Justification: All 10 historical Walmart transactions are classified as GL 6160 (Office Supplies & Expenses). Walmart purchases at this agency cover office supplies, groceries for the office, and general equipment. This covers both Walmart.com (WLMRT-COM) and in-store (WALMART-SC) service IDs.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3374,UPL-307,1,2025-09-09,AT&T UVERSE PAYMENT 8002882020          TX,160.00,ATT,ATT-UVERSE,,TX,US,t,6250,High,Rule Match,138,"Deterministic match: Rule R-138 | vendor=ATT | → GL 6250

Rule Justification: All 4 historical AT&T transactions are classified as GL 6250 (Telephone). AT&T is explicitly listed in the GL hierarchy description for telephone service.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3375,UPL-308,1,2025-09-09,OPENAI *CHATGPT SUBSSAN FRANCISCO       CA,120.00,OPENAI,OPENAI-GPT,San Francisco,CA,US,t,6200,High,Rule Match,134,"Deterministic match: Rule R-134 | vendor=OPENAI | → GL 6200

Rule Justification: All 6 historical OpenAI/ChatGPT transactions are classified as GL 6200 (Computer Internet & Software). OpenAI ChatGPT subscriptions are software subscriptions.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3376,UPL-309,1,2025-09-08,AUTOPAY PAYMENT - THANK YOU,-5199.49,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3377,UPL-310,1,2025-09-08,COMCAST BUSINESS MOB844-963-0206        PA,69.70,COMCAST,COMCAST-BIZ,,PA,US,t,6260,High,Rule Match,140,"Deterministic match: Rule R-140 | vendor=COMCAST | → GL 6260

Rule Justification: 4 out of 5 historical Comcast transactions are classified as GL 6260 (Utilities - electric, cable/TV). One outlier (UPL-137) was coded 6200, but the dominant pattern is 6260 for Comcast business mobile/cable services. The GL hierarchy explicitly includes cable/TV under 6260.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3378,UPL-311,1,2025-09-07,GOOGLE *ADS336008342CC@GOOGLE.COM       CA,500.00,GOOGL,GOOGL-ADS,,CA,US,t,5030,High,Rule Match,132,"Deterministic match: Rule R-132 | vendor=GOOGL | service=GOOGL-ADS | → GL 5030

Rule Justification: All historical Google Ads transactions (8/8) are classified as GL 5030 (Marketing & Advertising). Google Ads is a core marketing/lead generation channel for the insurance agency.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3379,UPL-312,1,2025-09-05,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,28.23,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3380,UPL-313,1,2025-09-05,DD *DOORDASH LUNAGRISAN FRANCISCO       CA,31.24,DOORDASH,DD-LUNAGR,SAN FRANCISCO,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3381,UPL-314,1,2025-09-05,TST* FOGGY BOTTOM BBLOGANVILLE          GA,126.18,FOGGYBBQ,,LOGANVILLE,GA,US,t,6170,High,Rule Match,175,"Deterministic match: Rule R-175 | vendor=FOGGYBBQ | → GL 6170

Rule Justification: The one historical Foggy Bottom BBQ transaction (UPL-109, $107.99) is classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3382,UPL-315,1,2025-09-05,WALGREENS           LOGANVILLE          GA,25.00,WALGREENS,WALGREENS,Loganville,GA,US,t,6160,High,Rule Match,166,"Deterministic match: Rule R-166 | vendor=WALGREENS | → GL 6160

Rule Justification: The one historical Walgreens transaction (UPL-125, $105.34) is classified as GL 6160 (Office Supplies & Expenses). Retail purchases for office supplies.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3383,UPL-316,1,2025-09-04,AMAZON MARKEPLACE NA PA,63.54,AMZN,AMZN-MKTPL,,PA,US,t,6160,High,Rule Match,148,"Deterministic match: Rule R-148 | vendor=AMZN | → GL 6160

Rule Justification: All 5 historical Amazon Marketplace transactions are classified as GL 6160 (Office Supplies & Expenses). Amazon Marketplace orders are used for office supplies and equipment, as explicitly noted in the GL hierarchy.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3384,UPL-317,1,2025-09-04,GOOGLE *GOOGLE ONE  G.CO/HELPPAY#       CA,249.99,GOOGL,GOOGL-ONE,,CA,US,t,6200,High,Rule Match,133,"Deterministic match: Rule R-133 | vendor=GOOGL | service=GOOGL-ONE | → GL 6200

Rule Justification: The one historical Google One transaction (UPL-146, $124.99) was classified as GL 6200 (Computer Internet & Software). Google One is a cloud storage/subscription service, fitting the software subscriptions category. Note: GL hierarchy also lists Google One under 6130 (Dues & Subscriptions), but historical precedent points to 6200.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3385,UPL-318,1,2025-09-04,USPS KIOSK 125203955LOGANVILLE          GA,11.00,USPS,USPS-KIOSK,Loganville,GA,US,t,6140,High,Rule Match,145,"Deterministic match: Rule R-145 | vendor=USPS | → GL 6140

Rule Justification: All 6 historical USPS transactions are classified as GL 6140 (Postage). USPS is explicitly listed in the GL hierarchy description for shipping and mailing costs.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3386,UPL-319,1,2025-09-04,GOOGLE *GOOGLE ONE   G.CO/HELPPAY#      CA,249.99,GOOGL,GOOGL-ONE,,CA,US,t,6200,High,Rule Match,133,"Deterministic match: Rule R-133 | vendor=GOOGL | service=GOOGL-ONE | → GL 6200

Rule Justification: The one historical Google One transaction (UPL-146, $124.99) was classified as GL 6200 (Computer Internet & Software). Google One is a cloud storage/subscription service, fitting the software subscriptions category. Note: GL hierarchy also lists Google One under 6130 (Dues & Subscriptions), but historical precedent points to 6200.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3387,UPL-320,1,2025-09-03,EDIBLE.COM          ATLANTA             GA,37.16,EDIBLE,EDIBLE,ATLANTA,GA,US,t,6160,High,Rule Match,207,"Deterministic match: Rule R-207 | vendor=EDIBLE | → GL 6160

Rule Justification: No direct historical data for Edible Arrangements, but this is typically a gift/office occasion purchase. Similar small retail purchases (Kudoboard, Popshelf) are classified as GL 6160 (Office Supplies & Expenses). Could also be GL 6170 if used for team events. User should review.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3388,UPL-321,1,2025-09-03,PUBLIX              LOGANVILLE          GA,26.20,PUBLIX,PUBLIX,LOGANVILLE,GA,US,t,6160,High,Rule Match,202,"Deterministic match: Rule R-202 | vendor=PUBLIX | → GL 6160

Rule Justification: No direct historical data for Publix, but similar grocery/retail stores (Kroger, Walgreens, Dollar Tree) at this agency are consistently classified as GL 6160 (Office Supplies & Expenses). The GL hierarchy explicitly includes groceries for office under 6160.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3389,UPL-322,1,2025-09-02,ATLANTA OFFICE TECHNNORCROSS            GA,36.63,ATLOFFTECH,,Norcross,GA,US,t,6115,High,Rule Match,155,"Deterministic match: Rule R-155 | vendor=ATLOFFTECH | → GL 6115

Rule Justification: All 3 historical Atlanta Office Technologies transactions are classified as GL 6115 (Outside Services). This vendor provides IT support and office technology services.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3390,UPL-323,1,2025-09-02,Sircon - STATEINSURA517-381-3860        MI,34.63,SIRCON,SIRCON-INS,,MI,US,t,6120,High,Rule Match,137,"Deterministic match: Rule R-137 | vendor=SIRCON | → GL 6120

Rule Justification: All 5 historical Sircon transactions are classified as GL 6120 (Licenses & Permits). Sircon (Vertafore) provides state insurance licensing and agent registration services, which aligns perfectly with the GL description.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3391,UPL-324,1,2025-09-02,WAVE - *MEDTECH CONSLAWRENCEVILLE       GA,3509.91,WAVE,WAVE-MDTC,Lawrenceville,GA,US,t,6115,High,Rule Match,136,"Deterministic match: Rule R-136 | vendor=WAVE | → GL 6115

Rule Justification: All 3 historical Wave Financial (MEDTECH CONS) transactions are classified as GL 6115 (Outside Services). These are large recurring payments (~$3,500/month) for contracted consulting/services via Wave payment platform.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3392,UPL-325,1,2025-09-01,AUTOPAY PAYMENT - THANK YOU,-615.15,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3393,UPL-326,1,2025-09-01,GOOGLE *ADS336008342CC@GOOGLE.COM       CA,519.78,GOOGL,GOOGL-ADS,,CA,US,t,5030,High,Rule Match,132,"Deterministic match: Rule R-132 | vendor=GOOGL | service=GOOGL-ADS | → GL 5030

Rule Justification: All historical Google Ads transactions (8/8) are classified as GL 5030 (Marketing & Advertising). Google Ads is a core marketing/lead generation channel for the insurance agency.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3394,UPL-327,1,2025-08-30,MAILCHIMP LLC       ATLANTA             GA,60.00,MAILCHIMP,,Atlanta,GA,US,t,5030,High,Rule Match,159,"Deterministic match: Rule R-159 | vendor=MAILCHIMP | → GL 5030

Rule Justification: Historical Mailchimp transactions show a split: 2 coded as GL 5030 (Marketing & Advertising) and 2 coded as GL 6200 (Computer Internet & Software). However, Mailchimp is explicitly listed in the GL 5030 hierarchy description as a marketing campaign tool. The 6200 classifications appear to be inconsistencies. Recommending GL 5030 per the GL hierarchy definition.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3395,UPL-328,1,2025-08-29,Amazon Prime        Amazon.com          WA,16.09,AMAZON,AMZN-PRIM,,WA,US,t,6160,High,Rule Match,149,"Deterministic match: Rule R-149 | vendor=AMAZON | → GL 6160

Rule Justification: All 3 historical Amazon (Prime and Amazon.com) transactions are classified as GL 6160 (Office Supplies & Expenses). Amazon Prime membership and Amazon.com purchases support office supply procurement.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3396,UPL-329,1,2025-08-28,93578-ATLANTA AIRPORATLANTA             GA,120.00,ATLAIRPRT,ATLAIRPRT,Atlanta,GA,US,t,6170,High,Rule Match,190,"Deterministic match: Rule R-190 | vendor=ATLAIRPRT | → GL 6170

Rule Justification: The one historical Atlanta Airport (93578) transaction (UPL-096, $120.00) is classified as GL 6170 (Travel Meals Entertainment - Admin). Airport parking for admin travel.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3397,UPL-330,1,2025-08-28,TAILWIND FWA 5455000877-8144102         NC,45.86,TAILWIND,TAILWIND,,NC,US,t,6170,High,Rule Match,194,"Deterministic match: Rule R-194 | vendor=TAILWIND | → GL 6170

Rule Justification: The one historical Tailwind transaction (UPL-097, $45.86) is classified as GL 6170 (Travel Meals Entertainment - Admin). Tailwind appears to be an airport concession or travel-related expense.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3398,UPL-331,1,2025-08-26,ATLANTA BRAVES ALL SATLANTA             GA,30.82,ATLBRAVES,ATLBRAVES,Atlanta,GA,US,t,6170,High,Rule Match,196,"Deterministic match: Rule R-196 | vendor=ATLBRAVES | → GL 6170

Rule Justification: The one historical Atlanta Braves transaction (UPL-098, $30.82) is classified as GL 6170 (Travel Meals Entertainment - Admin). Team entertainment/event expense.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3399,UPL-332,1,2025-08-26,MDC*WALTON EMC MDC=WMONROE              GA,253.70,WALTONEMC,,Monroe,GA,US,t,6260,High,Rule Match,139,"Deterministic match: Rule R-139 | vendor=WALTONEMC | → GL 6260

Rule Justification: All 4 historical Walton EMC transactions are classified as GL 6260 (Utilities). Walton EMC is an electric membership corporation — an electric utility provider.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3400,UPL-333,1,2025-08-25,AMAZON MARKEPLACE NA PA,21.60,AMZN,AMZN-MKTPL,,PA,US,t,6160,High,Rule Match,148,"Deterministic match: Rule R-148 | vendor=AMZN | → GL 6160

Rule Justification: All 5 historical Amazon Marketplace transactions are classified as GL 6160 (Office Supplies & Expenses). Amazon Marketplace orders are used for office supplies and equipment, as explicitly noted in the GL hierarchy.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3401,UPL-334,1,2025-08-25,AUTOPAY PAYMENT - THANK YOU,-1502.24,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3402,UPL-335,1,2025-08-25,HILTON GARDEN/HOME2SFORT WAYNE          IN,67.08,HILTON,HILTON-GI,Fort Wayne,IN,US,t,6170,High,Rule Match,187,"Deterministic match: Rule R-187 | vendor=HILTON | → GL 6170

Rule Justification: The one historical Hilton transaction (UPL-101, $67.08) is classified as GL 6170 (Travel Meals Entertainment - Admin). Hotel charges for admin travel.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3403,UPL-336,1,2025-08-23,WALMART.COM         WALMART.COM         AR,109.72,WALMART,WLMRT-COM,,AR,US,t,6160,High,Rule Match,131,"Deterministic match: Rule R-131 | vendor=WALMART | → GL 6160

Rule Justification: All 10 historical Walmart transactions are classified as GL 6160 (Office Supplies & Expenses). Walmart purchases at this agency cover office supplies, groceries for the office, and general equipment. This covers both Walmart.com (WLMRT-COM) and in-store (WALMART-SC) service IDs.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3404,UPL-337,1,2025-08-21,BLACK RIFLE COFFEE  SALT LAKE CITY      UT,12.23,BLKRIFLE,,SALT LAKE CITY,UT,US,t,6170,High,Rule Match,160,"Deterministic match: Rule R-160 | vendor=BLKRIFLE | → GL 6170

Rule Justification: Both historical Black Rifle Coffee transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). Coffee purchases for employee consumption.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3405,UPL-338,1,2025-08-21,MICROSOFT           MSBILL.INFO,9.99,MSFT,,,,US,t,6200,High,Rule Match,144,"Deterministic match: Rule R-144 | vendor=MSFT | → GL 6200

Rule Justification: All 3 historical MSFT (MICROSOFT MSBILL.INFO at $9.99) transactions are classified as GL 6200 (Computer Internet & Software). This is a smaller Microsoft software subscription.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3406,UPL-339,1,2025-08-21,PROFESSIONAL INSURAN402-3921611         NE,445.00,PROFINSUR,,,NE,US,t,6130,High,Rule Match,168,"Deterministic match: Rule R-168 | vendor=PROFINSUR | → GL 6130

Rule Justification: The one historical Professional Insurance transaction (UPL-103, $445.00) is classified as GL 6130 (Dues & Subscriptions). Professional Insurance likely refers to a professional industry association membership.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3407,UPL-340,1,2025-08-20,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,23.72,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3408,UPL-341,1,2025-08-20,DD *DOORDASH MCDONALSAN FRANCISCO       CA,27.99,DOORDASH,DD-MCDNLD,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3409,UPL-342,1,2025-08-20,GOOGLE*ADS3360083427CC GOOGLE.COM,500.00,GOOGL,GOOGL-ADS,,,US,t,5030,High,Rule Match,132,"Deterministic match: Rule R-132 | vendor=GOOGL | service=GOOGL-ADS | → GL 5030

Rule Justification: All historical Google Ads transactions (8/8) are classified as GL 5030 (Marketing & Advertising). Google Ads is a core marketing/lead generation channel for the insurance agency.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3410,UPL-343,1,2025-08-20,TST* FOGGY BOTTOM BBLOGANVILLE          GA,107.99,FOGGYBBQ,,LOGANVILLE,GA,US,t,6170,High,Rule Match,175,"Deterministic match: Rule R-175 | vendor=FOGGYBBQ | → GL 6170

Rule Justification: The one historical Foggy Bottom BBQ transaction (UPL-109, $107.99) is classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3411,UPL-344,1,2025-08-19,KROGER              LOGANVILLE          GA,15.60,KROGER,,Loganville,GA,US,t,6160,High,Rule Match,167,"Deterministic match: Rule R-167 | vendor=KROGER | → GL 6160

Rule Justification: The one historical Kroger transaction (UPL-110, $15.60) is classified as GL 6160 (Office Supplies & Expenses). Grocery store purchases for the office, which the GL hierarchy includes under office supplies.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3412,UPL-345,1,2025-08-18,AUTOPAY PAYMENT - THANK YOU,-3091.39,,,,,,f,,,Unclassifiable,,Non-expense transaction: credit card payment,Approved,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3413,UPL-346,1,2025-08-18,USECANOPY.COM       BEAVERTON           OR,250.00,CANOPY,,Beaverton,OR,US,t,6200,High,Rule Match,142,"Deterministic match: Rule R-142 | vendor=CANOPY | → GL 6200

Rule Justification: All 4 historical Canopy (usecanopy.com) transactions are classified as GL 6200 (Computer Internet & Software). Canopy is a practice management software platform, consistent with software subscriptions at $250/month.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3414,UPL-347,1,2025-08-17,A1010BUSD01         MSBILL.INFO,165.00,MICROSOFT,MSFT-BILL,,,US,t,6200,High,Rule Match,143,"Deterministic match: Rule R-143 | vendor=MICROSOFT | → GL 6200

Rule Justification: All 4 historical Microsoft (A1010BUSD01 MSBILL.INFO) transactions are classified as GL 6200 (Computer Internet & Software). These are Microsoft 365 business subscription fees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3415,UPL-348,1,2025-08-16,ASCEND PAYMENTS     SAN FRANCISCO       CA,240.00,ASCENDPAY,ASCENDPAY,San Francisco,CA,US,t,6115,High,Rule Match,141,"Deterministic match: Rule R-141 | vendor=ASCENDPAY | → GL 6115

Rule Justification: All 4 historical Ascend Payments transactions are classified as GL 6115 (Outside Services). Ascend Payments is a payment processing platform; the consistent $240/month pattern suggests a contracted outside service.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3416,UPL-349,1,2025-08-15,CHICK-FIL-A #00916 0LOGANVILLE          GA,19.31,CHICKFILA,,Loganville,GA,US,t,6170,High,Rule Match,161,"Deterministic match: Rule R-161 | vendor=CHICKFILA | → GL 6170

Rule Justification: Both historical Chick-fil-A transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3417,UPL-350,1,2025-08-15,DD *DOORDASH BANDABUSAN FRANCISCO       CA,27.19,DOORDASH,DD-BANDAB,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3418,UPL-351,1,2025-08-15,DD *DOORDASH CHIPOTLSAN FRANCISCO       CA,36.02,DOORDASH,DD-CHIPOT,San Francisco,CA,US,t,6170,High,Rule Match,130,"Deterministic match: Rule R-130 | vendor=DOORDASH | → GL 6170

Rule Justification: All historical DoorDash transactions (10/10) are classified as GL 6170 (Travel Meals Entertainment - Admin). DoorDash is a food delivery service used for employee meals. This covers all DoorDash service variants (DD-MCDNLD, DD-CHIPOT, DD-BANDAB, DD-CHILIS, DD-LOSARI, DD-MIGUEL, DD-LUNAGR, DD-STREET, etc.).",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3419,UPL-352,1,2025-08-15,RAISINGCANES 1069MOB972-769-3100        GA,71.82,RAISCANES,,,GA,US,t,6170,High,Rule Match,186,"Deterministic match: Rule R-186 | vendor=RAISCANES | → GL 6170

Rule Justification: The one historical Raising Cane's transaction (UPL-118, $71.82) is classified as GL 6170 (Travel Meals Entertainment - Admin). Restaurant meals for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3420,UPL-353,1,2025-08-15,RF *RICONO ACCOUNTINNEW YORK            NY,1700.00,RICONO,,New York,NY,US,t,6100,High,Rule Match,135,"Deterministic match: Rule R-135 | vendor=RICONO | → GL 6100

Rule Justification: All 4 historical Ricono Accounting transactions are classified as GL 6100 (Accounting). Ricono is explicitly listed in the GL hierarchy description for accounting services.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
3421,UPL-354,1,2025-08-14,GREAT HARVEST BREAD LOGANVILLE          GA,34.13,GRTHARV,,Loganville,GA,US,t,6170,High,Rule Match,163,"Deterministic match: Rule R-163 | vendor=GRTHARV | → GL 6170

Rule Justification: Both historical Great Harvest Bread transactions are classified as GL 6170 (Travel Meals Entertainment - Admin). Food purchases for employees.",Unreviewed,,,classify.csv,2026-03-19 23:20:55.490984,"classify.csv (Mar 19, 2026 7:20 PM)"
